"CBSACode","CBSApop","CBSAhhi","CBSATitle","Type","CBSAhhico","CBSAhhipl","CBSAplcount","CBSAplby10000","CBSAmdpi2007","CBSApcpop","CBSApcprop","CBSAzb"
25760,21757,0.467799943846413,"Helena-West Helena, AR",0,1,0.323082608565769,5,2.2981109527968,2.33523309562796,12282,0.564507974445006,4.07099820876079
25780,45422,0.610170536133359,"Henderson, NC",0,1,0.114587051682269,3,0.660472898595394,1.54237341985594,15368,0.338338250187134,1.95210827693909
25820,19372,0.506634596893543,"Hereford, TX",0,1,0.629504464125641,1,0.51620896138757,1.26109045257461,15370,0.793413173652695,0.650618087182824
25840,87062,0.299438019010124,"Hermiston-Pendleton, OR",0,0.776271482264731,0.0894622612277636,17,1.9526314580414,NA,33357,0.383140750269923,5.09638156908595
25860,365497,0.164944821627307,"Hickory-Lenoir-Morganton, NC",1,0.302189363756375,0.0196222236679691,25,0.68400014227203,4.28724250808841,75156,0.205626858770387,3.32641439139922
25880,46688,0.591971632812365,"Hillsdale, MI",0,1,0.0358021348519341,9,1.92769019876628,NA,8305,0.177882967786155,10.8368452739314
25940,187010,0.40133740951159,"Hilton Head Island-Bluffton-Beaufort, SC",1,0.770126845680016,0.0522180712685993,7,0.374311534142559,3.64488422794675,61990,0.331479600021389,1.12921438941765
25980,77917,0.36262183126124,"Hinesville, GA",1,0.697652680107284,0.188450056558165,8,1.02673357547133,2.43710767332626,33437,0.429136132037938,2.39255914107127
26020,64727,0.410531891686194,"Hobbs, NM",0,1,0.310024550885485,5,0.772475164923448,2.07088171618621,34122,0.527167951550358,1.46533028544634
26090,111408,0.469078531193571,"Holland, MI",0,1,0.095744949868789,11,0.987361769352291,NA,33051,0.296666307626023,3.32818976732928
26140,141236,0.871156207423788,"Homosassa Springs, FL",1,1,0.00309028355376977,2,0.141606955733666,1.6728715021031,13791,0.0976450763261491,1.45022115872671
26220,22346,0.587346249365361,"Hood River, OR",0,1,0.105487709792267,2,0.895014767743668,2.56961256510449,7167,0.320728542020943,2.79056788056369
26300,96024,0.595045107427292,"Hot Springs, AR",1,1,0.134416506652934,4,0.416562526035158,1.91233023187518,35193,0.366502124468883,1.13658966271702
26340,38784,0.458168804975722,"Houghton, MI",0,0.895000613535982,0.0578173990869461,8,2.06270627062706,4.51308881509281,7708,0.198741749174917,10.3788271925272
26380,208178,0.339454338333053,"Houma-Thibodaux, LA",1,0.502786853568055,0.0313982340685568,4,0.192143262016159,1.90306255336841,48293,0.231979363813659,0.828277390097944
26420,5920416,0.251975469210753,"Houston-The Woodlands-Sugar Land, TX",1,0.499015382029456,0.127774563931721,123,0.207755671223103,12.5400957024179,2400124,0.405397863933886,0.512473522201353
26460,63096,0.698970607641373,"Hudson, NY",0,1,0.013783657809259,5,0.792443261062508,4.24375005319707,6713,0.106393432230252,7.4482347683599
26500,45913,0.600229996020693,"Huntingdon, PA",0,1,0.0274863870498504,18,3.92045825800971,6.27451085363213,7093,0.154487835689238,25.3771323840406
26540,37124,0.471716420836605,"Huntington, IN",0,1,0.22455179548301,6,1.61620515030708,2.98083301818918,17391,0.468457062816507,3.45006037605658
26580,364908,0.100679003475016,"Huntington-Ashland, WV-KY-OH",1,0.167839900838006,0.0240409205610248,32,0.876933364026001,5.93783213002037,70822,0.19408179595953,4.51836999802321
26620,417593,0.297837362002834,"Huntsville, AL",1,0.682122924964427,0.217189094191528,12,0.287361138716406,2.53181409102875,180105,0.431293149070985,0.666278004497377
26660,82446,0.395851594002973,"Huntsville, TX",0,0.708782476555579,0.220036638504645,5,0.606457560099944,2.24626009754421,38548,0.467554520534653,1.29708415481996
26700,17398,0.475273607498162,"Huron, SD",0,1,0.524739641234216,9,5.17300839176917,3.106588871501,12592,0.723761351879526,7.14739517153749
26740,64511,0.449424050142854,"Hutchinson, KS",0,1,0.428234592223364,14,2.17017252871603,3.77901963877498,42080,0.652291857202648,3.32699619771863
26780,36651,0.397796465652489,"Hutchinson, MN",0,1,0.180887331605677,9,2.45559466317427,3.45626536334727,14178,0.386838012605386,6.34786288616166
26820,133265,0.323632782565783,"Idaho Falls, ID",1,0.650713423676571,0.193778287716581,16,1.20061531534912,2.95643958535029,56813,0.426315986943308,2.81625684262405
26860,88880,0.639430526228976,"Indiana, PA",0,1,0.0270002687712516,14,1.57515751575158,6.00567363800186,13975,0.157234473447345,10.0178890876565
26900,1887877,0.142252131856396,"Indianapolis-Carmel-Anderson, IN",1,0.271036671825244,0.196666545488385,87,0.460835107371932,8.08098246556827,955765,0.506264444134867,0.910265598761202
26940,29450,0.405016129729957,"Indianola, MS",0,1,0.155720913983299,7,2.37691001697793,2.28149699804275,10683,0.362750424448217,6.55246653561734
26960,63905,0.520802252930727,"Ionia, MI",0,1,0.0453578121683869,9,1.40834050543776,NA,11394,0.17829590798842,7.89889415481833
26980,152586,0.300218331271645,"Iowa City, IA",1,0.755982865603266,0.224063689169923,19,1.245199428519,3.23100722083337,67862,0.44474591377977,2.79979959329227
27020,30591,0.373463663067387,"Iron Mountain, MI-WI",0,0.752639632134616,0.0989166188874333,3,0.980680592331078,3.5054507110976,7624,0.249223627864405,3.93494228751312
27060,101564,0.532334659750062,"Ithaca, NY",1,1,0.0911131879213675,7,0.689220589972825,3.41449558817244,30014,0.295518096963491,2.33224495235557
27100,160248,0.672528898761455,"Jackson, MI",1,1,0.0440072104748922,8,0.499226199390944,3.53507558852952,33534,0.209263142129699,2.38563845649192
27140,567122,0.140484957827023,"Jackson, MS",1,0.28509707363136,0.104627692812744,33,0.58188537916004,4.86267508579756,173514,0.305955332362349,1.90186382655002
27160,33225,0.526878091995176,"Jackson, OH",0,1,0.0685081775363611,4,1.20391271632807,NA,6397,0.192535741158766,6.25293106143505
27180,130011,0.326107146447258,"Jackson, TN",1,0.60155103457121,0.254895650390385,12,0.922998823176501,2.30707630247377,65211,0.50158063548469,1.84018033767309
27220,31464,0.32499133295144,"Jackson, WY-ID",0,0.562497709052255,0.0992583151625217,4,1.27129417747267,3.06183802211872,9577,0.304379608441393,4.17667327973269
27260,1345596,0.29163266303164,"Jacksonville, FL",1,0.455976985516187,0.373631692747731,17,0.126338068781417,3.99476210044309,821784,0.610721197149813,0.20686701128277
27300,40902,0.328524695834509,"Jacksonville, IL",0,0.772436116690817,0.237032950819946,17,4.15627597672485,3.43243472281918,19446,0.475429074372891,8.74215777023552
27340,177772,0.557685531569785,"Jacksonville, NC",1,1,0.156166648540642,6,0.337510969106496,1.88494774858486,70145,0.394578448799586,0.855371017178701
27380,50845,0.45133814235344,"Jacksonville, TX",0,1,0.0988695375037662,10,1.9667617268168,2.62411883233054,14544,0.286045825548235,6.87568756875688
27420,21100,0.481514230485368,"Jamestown, ND",0,1,0.534986736596213,11,5.21327014218009,3.6366826778934,15427,0.731137440758294,7.13035586957931
27460,134905,0.444552881694407,"Jamestown-Dunkirk-Fredonia, NY",0,1,0.0711588373646033,17,1.26014602868685,4.92814961504958,54939,0.4072421333531,3.0943409963778
27500,160331,0.409775819577256,"Janesville-Beloit, WI",1,1,0.212849517348301,7,0.436596790389881,4.04635359132951,100541,0.627083970036986,0.696233377428114
27540,54734,0.322520394501386,"Jasper, IN",0,0.640788922382786,0.0916327266167276,8,1.46161435305295,3.81494130507127,15038,0.274746958015128,5.31985636387818
27600,60485,0.5659772676684,"Jefferson, GA",0,1,0.0382566251395089,7,1.15731173018104,NA,9432,0.155939489129536,7.42154368108567
27620,149807,0.197980077428504,"Jefferson City, MO",1,0.364313949526546,0.0921730793305871,25,1.66881387385102,4.61657073316907,43079,0.287563331486513,5.80329162701084
27700,30099,0.584749022874379,"Jesup, GA",0,1,0.116084321541785,3,0.996710854181202,1.85334152350114,10214,0.33934682215356,2.93714509496769
27740,198716,0.271340470737251,"Johnson City, TN",1,0.474997292203499,0.108012966534671,6,0.301938444815717,3.26757138936274,63152,0.317800277783369,0.950088674942995
27780,143679,0.493476249586888,"Johnstown, PA",1,1,0.0262542584112927,32,2.22718699322796,7.276190010483,20978,0.1460060273248,15.2540756983507
27860,121026,0.313505052178907,"Jonesboro, AR",1,0.676273517373662,0.314885792413861,18,1.48728372415845,4.15798184203165,67263,0.555773139655942,2.6760626198653
27900,175518,0.236504141256347,"Joplin, MO",1,0.557054457721949,0.099600591105423,42,2.39291696578129,4.99279998847077,50150,0.28572568055698,8.37487537387837
27920,34362,0.483365702907551,"Junction City, KS",0,1,0.46417826052165,3,0.873057447180024,NA,23353,0.679617018799837,1.28463152485762
27940,31275,0.5,"Juneau, AK",0,1,1,1,0.319744204636291,1.29726124320888,31275,1,0.319744204636291
28020,326589,0.339001647588497,"Kalamazoo-Portage, MI",1,0.642046234843274,0.0723219832642951,19,0.581770972078055,5.34167546755259,120554,0.369130619831041,1.57605720258142
28060,90928,0.587321962420279,"Kalispell, MT",0,1,0.0555732478865582,3,0.329931374274151,3.34694337363302,19927,0.219151416505367,1.5054950569579
28100,113449,0.366632712914779,"Kankakee, IL",1,1,0.113773715645993,19,1.67476134650812,4.6501196211079,27537,0.242725806309443,6.89980753168464
28140,2009342,0.079536970593957,"Kansas City, MO-KS",1,0.21102738358028,0.0788196957479552,165,0.8211643413615,9.63649257148938,778945,0.387661732049596,2.11824968386728
28260,52591,0.357799226130458,"Kearney, NE",0,0.783676013088029,0.348692231187533,14,2.66205244243312,3.53549326879283,30787,0.585404346751345,4.54737389157761
28300,77117,0.642722078160383,"Keene, NH",0,1,0.0921436625289185,1,0.129673094129699,4.29274489871941,23409,0.303551746048212,0.42718612499466
28340,47536,0.510395444849364,"Kendallville, IN",0,1,0.0575571040930725,6,1.26220127903063,3.21745848170431,9862,0.207463816896668,6.08395862908132
28380,31953,0.38946160523109,"Kennett, MO",0,1,0.145101468445253,10,3.12959659499891,4.22916586261886,10932,0.34212749976528,9.14745700695207
28420,253340,0.227918117256322,"Kennewick-Richland, WA",1,0.57332149217332,0.179903791355231,9,0.355253809110287,3.8578131219915,121975,0.48146759295808,0.737856118056979
28500,49625,0.544798626414723,"Kerrville, TX",0,1,0.204107257834261,2,0.403022670025189,1.72526029053861,22347,0.450317380352645,0.894974716964246
28540,13477,0.512390042164676,"Ketchikan, AK",0,1,0.357713976123343,2,1.48400979446464,1.5458610186563,8050,0.597313942272019,2.48447204968944
28580,73090,0.473186633219625,"Key West, FL",0,1,0.133752307615732,5,0.684088110548639,2.28795339395375,24649,0.337241756738268,2.02847985719502
28620,38327,0.390209298265924,"Kill Devil Hills, NC",0,0.796474309732046,0.0499140680876041,7,1.82638870769953,2.38927551647014,6683,0.1743679390508,10.4743378722131
28660,405300,0.238714604840544,"Killeen-Temple, TX",1,0.622861628804474,0.141086889109139,21,0.518134715025907,4.23019678531819,194023,0.478714532445102,1.08234590744396
28700,309544,0.183730232299945,"Kingsport-Bristol-Bristol, TN-VA",1,0.330733771367153,0.0368621476734934,18,0.581500529811594,4.58233471292902,92742,0.299608456309927,1.9408682150482
28740,182493,0.693246808813049,"Kingston, NY",1,1,0.0195241890740146,4,0.219186489344797,5.17817159122198,23893,0.130925569747881,1.67413049847236
28780,32477,0.497951554356213,"Kingsville, TX",0,0.974710014532666,0.65145083396856,1,0.307910213381778,1.8961013123957,26213,0.807125042337654,0.381490100331896
28820,59495,0.52916194586909,"Kinston, NC",0,1,0.137103714224241,4,0.67232540549626,2.17115909867233,21677,0.364349945373561,1.84527379249896
28860,30038,0.381529946493308,"Kirksville, MO",0,0.748493958831763,0.341313073706523,10,3.32911645249351,2.7480650083784,17505,0.582761835008989,5.71265352756355
28900,66380,0.597622821040745,"Klamath Falls, OR",0,1,0.0990346790385158,5,0.753238927387767,3.16334859040666,20840,0.313949984935221,2.39923224568138
28940,837571,0.178156194316209,"Knoxville, TN",1,0.307769597174518,0.0492348323562404,34,0.40593573559734,4.46908279213527,178874,0.213562790497761,1.900779319521
29020,82752,0.51417642709303,"Kokomo, IN",1,1,0.302920611103008,3,0.362529002320186,3.17534694724828,45468,0.549448955916473,0.659804697809448
29060,60088,0.668462341327803,"Laconia, NH",0,1,0.0704693607875981,1,0.166422580215684,3.82278931618971,15951,0.265460657702037,0.626919942323365
29100,133665,0.314024536080486,"La Crosse-Onalaska, WI-MN",1,0.755829322042062,0.17294004556103,13,0.972580705495081,4.26019191013546,69056,0.516634870758987,1.88253012048193
29180,466750,0.142942706648596,"Lafayette, LA",1,0.295431340267018,0.0762149951209072,29,0.621317621853241,2.25056995380114,120623,0.25843170862346,2.40418493985393
29200,201789,0.358273226785626,"Lafayette-West Lafayette, IN",1,0.745050083814575,0.132931962772539,17,0.842464158105744,NA,96736,0.479391839991278,1.757360238174
29260,25748,0.414819869078472,"La Grande, OR",0,1,0.271739513368527,8,3.10703743980115,2.79145966205175,13082,0.508078297343483,6.1152728940529
29300,67044,0.541300403493371,"LaGrange, GA",0,1,0.196848372665697,2,0.298311556589702,2.09721243235943,29588,0.441322116818806,0.675949709341625
29340,199607,0.457629299088316,"Lake Charles, LA",1,0.933823162954067,0.141811395167303,6,0.300590660648174,2.31437230043182,71993,0.360673723867399,0.833414359729418
29380,67531,0.732651263847554,"Lake City, FL",0,1,0.0318889698800005,2,0.296160281944588,1.76285520814312,12046,0.178377337815226,1.66030217499585
29420,200186,0.427630841567574,"Lake Havasu City-Kingman, AZ",1,1,0.128100422270522,4,0.199814172819278,3.04661844079358,80595,0.402600581459243,0.496308704013897
29460,602095,0.545350639989593,"Lakeland-Winter Haven, FL",1,1,0.0327040750343354,17,0.282347470083625,3.45883727948167,131296,0.218065255482939,1.29478430416768
29500,13833,0.474670652319724,"Lamesa, TX",0,1,0.467794733920813,4,2.89163594303477,1.69600177762265,9422,0.681124846381841,4.24538314582891
29540,519445,0.602017504040117,"Lancaster, PA",1,1,0.015877893840742,18,0.346523693557547,7.52050406455404,59322,0.114202658606782,3.03428744816426
29620,464036,0.233252703936668,"Lansing-East Lansing, MI",1,0.446740876429771,0.0733112908525182,27,0.581851408080408,5.66646630834077,162876,0.350998629416683,1.65770279230826
29660,36299,0.499695524473034,"Laramie, WY",0,1,0.720759971960935,2,0.55097936582275,1.93590790960056,30816,0.848949006859693,0.649013499480789
29700,250304,0.484369318439319,"Laredo, TX",1,1,0.890196210458198,3,0.119854257223217,1.74408001820285,236091,0.943217048069547,0.127069646873451
29740,209233,0.507264704097377,"Las Cruces, NM",1,1,0.222387769793254,4,0.19117443233142,1.99364430605334,97618,0.466551643383214,0.409760494990678
29780,29393,0.531867984577094,"Las Vegas, NM",0,1,0.221173697598709,2,0.680434116966625,1.7297334193942,13753,0.467900520532099,1.45422816839962
29820,1951269,0.461190473612848,"Las Vegas-Henderson-Paradise, NV",1,1,0.119430679946973,5,0.0256243501024205,2.62682977306833,1064652,0.545620311704844,0.0469637026934623
29860,84823,0.419547193640193,"Laurel, MS",0,0.678624708907616,0.051149656567269,8,0.943140421819554,2.93174924548619,18540,0.218572792756682,4.31499460625674
29900,36157,0.540090451414602,"Laurinburg, NC",0,1,0.195721744639897,4,1.10628647288215,2.03724198893907,15962,0.441463617003623,2.50595163513344
29940,110826,0.455121041730694,"Lawrence, KS",1,1,0.630147231875277,4,0.360926136466172,2.57271729937547,87643,0.790816234457618,0.456396974088062
29980,41869,0.603802001258465,"Lawrenceburg, TN",0,1,0.0642415673227225,5,1.19420096013757,2.47018352978041,10428,0.249062552246292,4.79478327579593
30020,130291,0.428449836230031,"Lawton, OK",1,0.909454468308518,0.55417452057519,14,1.0745178101327,2.43602651008438,96867,0.743466547958032,1.44528064253048
30060,35571,0.565865724695136,"Lebanon, MO",0,1,0.166094890990021,4,1.12451154029968,2.68488397096141,14474,0.40690450085744,2.76357606743126
30140,133568,0.578325907031256,"Lebanon, PA",1,1,0.0414365753446012,8,0.598945855294681,5.427905322515,25477,0.190741794441782,3.14008713741806
30220,22935,0.44384261876446,"Levelland, TX",0,1,0.355596005031993,6,2.6160889470242,2.31930479470746,13542,0.590451275343362,4.43066016836509
30260,44947,0.67267409871737,"Lewisburg, PA",0,1,0.0232255816215684,4,0.889937036954635,4.143074588799,5792,0.128862882951031,6.9060773480663
30280,30617,0.540863446832558,"Lewisburg, TN",0,1,0.135186225577865,3,0.979847796975536,1.76984681266676,11100,0.362543684880949,2.7027027027027
30300,60888,0.290626609534981,"Lewiston, ID-WA",1,0.541976113158245,0.289297497462381,6,0.985415845486795,3.02561519010784,31894,0.523814216265931,1.88123157960745
30340,107702,0.48098187727848,"Lewiston-Auburn, ME",1,1,0.161254526777488,2,0.185697572932722,3.93012592900607,59647,0.553815156635903,0.335306050597683
30380,46682,0.658869380607722,"Lewistown, PA",0,1,0.0340932461147313,6,1.28529197549377,4.13651131570526,8338,0.178612741527784,7.19597025665627
30420,26370,0.344899679491918,"Lexington, NE",0,0.856991671710694,0.192978587583223,9,3.41296928327645,3.10626699306015,10230,0.387940841865757,8.79765395894428
30460,472099,0.244109315314109,"Lexington-Fayette, KY",1,0.423438706599726,0.402161437096697,12,0.254183974124071,3.4978956626276,295803,0.626569850815189,0.405675398829626
30580,22952,0.491242394129593,"Liberal, KS",0,1,0.800096551537505,2,0.871383757406762,1.61507292338429,20525,0.894257581038689,0.97442143727162
30620,106331,0.468425488606733,"Lima, OH",1,1,0.140972653334402,10,0.940459508515861,3.25480029699895,38771,0.364625556046684,2.5792473756158
30660,30305,0.435966201041441,"Lincoln, IL",0,1,0.236210426358584,11,3.62976406533575,4.54800323982241,14504,0.478600890942089,7.58411472697187
30700,302157,0.44168728686089,"Lincoln, NE",1,0.895276509807216,0.731974866890422,23,0.761193684078145,2.90165434702662,258379,0.855115056080117,0.890165222405846
30780,699757,0.152495141499298,"Little Rock-North Little Rock-Conway, AR",1,0.359215244452779,0.0994949635194106,47,0.671661734001946,6.37136739338426,314736,0.449778994708163,1.49331503228102
30820,39238,0.519191072062881,"Lock Haven, PA",0,1,0.0678582996448832,8,2.03883990009684,4.9925477243864,9772,0.24904429379683,8.18665575112566
30860,125442,0.273298772362927,"Logan, UT-ID",1,0.816923296660231,0.171003729848262,25,1.99295291848025,3.83447416701603,48174,0.384034055579471,5.18952131855358
30880,36743,0.795397525780361,"Logan, WV",0,1,0.00414989896407754,5,1.36080341833819,NA,1779,0.0484173856244727,28.1056773468241
30900,38966,0.505192003304645,"Logansport, IN",0,1,0.225233608257098,5,1.28316994302725,2.51930168969789,18396,0.472103885438588,2.71798217003696
30940,126369,0.262156057851893,"London, KY",0,0.360052699260868,0.00969143413500196,4,0.316533327002667,2.18481642075225,7993,0.0632512720683079,5.00437883147754
30980,214369,0.214006786169723,"Longview, TX",1,0.417971249328931,0.151246884468406,17,0.793025110906894,3.94080122122117,80455,0.375310795870672,2.11298241252874
31020,102410,0.496769171199731,"Longview, WA",1,1,0.142518262610087,4,0.39058685675227,2.96187906413321,36648,0.35785567815643,1.09146474568871
31080,12828837,0.20179799529011,"Los Angeles-Long Beach-Anaheim, CA",1,0.640825762563101,0.0939126412117452,122,0.0950982540350306,NA,6524992,0.508619136715199,0.186973409316057
31140,1235708,0.195330372700314,"Louisville/Jefferson County, KY-IN",1,0.380757644791421,0.237718494882503,136,1.10058363302657,7.99178538027868,597337,0.483396562942054,2.27677173856634
31180,290805,0.438775676223749,"Lubbock, TX",1,0.920192521651393,0.624158913811667,14,0.481422258902013,2.50396505952572,229573,0.789439658877942,0.609827810761718
31220,28705,0.597380601191961,"Ludington, MI",0,1,0.0811117433765826,5,1.74185681936945,NA,8076,0.281344713464553,6.19118375433383
31260,86771,0.484005297668375,"Lufkin, TX",0,1,0.170061014800643,6,0.691475262472485,2.45037640992739,35067,0.404132717152044,1.71101035161263
31300,134168,0.65267917445831,"Lumberton, NC",0,1,0.0273043094861253,14,1.04346789100233,3.00548194077834,21542,0.160559895056944,6.498932318262
31340,252634,0.174199390912843,"Lynchburg, VA",1,0.231013341673849,0.0904112743243467,7,0.277080677976836,2.70523037618193,75568,0.299120466762194,0.926318018208766
31380,32612,0.419615745457449,"Macomb, IL",0,1,0.36175151165368,10,3.06635594259782,3.98512820900461,19288,0.591438734208267,5.18457071754459
31420,232293,0.308865875310663,"Macon, GA",1,0.481021530185621,0.155157533644227,8,0.344392642051203,2.9984046598383,91351,0.393257653050243,0.875743013212773
31460,150865,0.503783267416778,"Madera, CA",1,1,0.18112119934931,2,0.132568852948,2.28359163183896,61416,0.407092433632718,0.325648039598802
31500,32428,0.516284818394061,"Madison, IN",0,1,0.148258240943807,4,1.23350191192796,2.37134000615091,11967,0.369032934501048,3.34252527784741
31540,605435,0.255811258859825,"Madison, WI",1,0.663927508435905,0.156572739327037,58,0.957988884025535,7.29049318442065,233209,0.385192464921916,2.48703952248841
31580,46920,0.497997329059634,"Madisonville, KY",0,1,0.176908964779433,8,1.70502983802217,2.56509286814347,19591,0.417540494458653,4.08350773314277
31620,24552,0.487372531646617,"Magnolia, AR",0,1,0.226660898192979,5,2.03649397197784,2.1851459990548,11577,0.47152981427175,4.31890818001209
31660,51599,0.68991075545073,"Malone, NY",0,1,0.0185354729441862,5,0.969011027345491,3.7715409223404,5911,0.114556483652784,8.45880561664693
31680,32923,0.58547576718696,"Malvern, AR",0,1,0.0990495274876435,7,2.12617319199344,NA,10318,0.313397928499833,6.7842605156038
31700,400721,0.505587132366222,"Manchester-Nashua, NH",1,1,0.121347779875105,2,0.0499100371580227,4.56211501708155,196059,0.489265598758238,0.102010109201822
31740,92719,0.328816583734944,"Manhattan, KS",1,0.642572551718914,0.321802844908958,16,1.72564415060559,4.32545342734675,52281,0.563865011486319,3.06038522599032
31820,81442,0.435175043975154,"Manitowoc, WI",0,1,0.193556319518426,11,1.35065445347609,3.84571205806107,33736,0.414233442204268,3.26061180934314
31860,96740,0.232147219173401,"Mankato-North Mankato, MN",1,0.552294729410966,0.199853621806685,17,1.75728757494315,4.30970633348478,52703,0.54479015918958,3.22562282981993
31900,124475,0.463193324797889,"Mansfield, OH",1,1,0.157544949071297,8,0.642699337216308,3.53275874125162,47821,0.384181562562764,1.67290520900859
31930,61778,0.557446528389361,"Marietta, OH",0,1,0.0636034403941765,7,1.13308944931853,NA,14085,0.227993784195021,4.96982605608804
31940,65778,0.28140895290458,"Marinette, WI-MI",0,0.536285750534142,0.0490278334119749,12,1.82431816108729,4.99430879111382,10968,0.166742679923379,10.9409190371991
31980,70061,0.409712097287752,"Marion, IN",0,1,0.196453473944722,11,1.57006037595809,3.11220658712118,29948,0.427456073992664,3.67303325764659
32000,44996,0.722559681239865,"Marion, NC",0,1,0.0307505075015765,2,0.444483954129256,NA,7838,0.174193261623255,2.5516713447308
32020,66501,0.501280789370563,"Marion, OH",0,1,0.307474634533582,8,1.2029894287304,3.14412922241643,36837,0.553931519826769,2.17172951108939
32100,67077,0.507170508773407,"Marquette, MI",0,1,0.115298110824241,3,0.447247193523861,3.64762468280117,21355,0.318365460590068,1.40482322641068
32140,25857,0.401363862861955,"Marshall, MN",0,1,0.293354027742276,11,4.25416715009475,3.32898303676329,13680,0.529063696484511,8.04093567251462
32180,23370,0.434179661899332,"Marshall, MO",0,1,0.323213120625227,10,4.27899015832264,3.28478031095248,13065,0.559050064184852,7.65403750478377
32220,65631,0.533315868013112,"Marshall, TX",0,1,0.132566629008488,6,0.914202130090963,2.15638958429175,23523,0.358412945102162,2.55069506440505
32260,40648,0.443051081680555,"Marshalltown, IA",0,1,0.462196919595526,13,3.1981893328085,2.38296797449261,27552,0.677819326904153,4.71835075493612
32280,35021,0.470271920421537,"Martin, TN",0,1,0.120997648242547,5,1.42771479969161,2.38980370069833,11473,0.327603437937238,4.35805804933322
32300,67972,0.486627816380728,"Martinsville, VA",0,0.676021756671355,0.0414637687118642,2,0.2942388042135,1.60155542371729,13821,0.203333725651739,1.44707329426235
32340,23370,0.4612453897363,"Maryville, MO",0,1,0.264450603846624,16,6.84638425331622,4.33070657262271,11972,0.512280701754386,13.3645172068159
32380,51749,0.305381986347901,"Mason City, IA",0,0.749466442260891,0.320794854842514,18,3.47832808363447,3.45899875841751,28079,0.542599857002068,6.41048470387122
32460,37121,0.640400036072726,"Mayfield, KY",0,1,0.0732657028586183,3,0.808167883408313,2.4569162141455,10024,0.270035828776164,2.99281723862729
32500,17490,0.536811313379208,"Maysville, KY",0,1,0.265682273395792,3,1.71526586620926,2.84594632207855,9011,0.515208690680389,3.32926423260459
32540,45837,0.459055312476256,"McAlester, OK",0,1,0.166506294654488,13,2.836136745424,3.78836619937605,18383,0.401051552239457,7.07175107436218
32580,774769,0.371994066695846,"McAllen-Edinburg-Mission, TX",1,1,0.0622987208569087,22,0.283955604831892,4.48081110309532,284035,0.366606046447393,0.774552431918602
32620,53535,0.356305863654378,"McComb, MS",0,0.629765790078806,0.0617340970154279,8,1.4943494909872,2.93155464335276,12790,0.238909124871579,6.25488663017983
32660,39839,0.596589299650601,"McMinnville, TN",0,1,0.116973410285443,4,1.00404126609604,2.17743202352924,13605,0.341499535630914,2.94009555310548
32700,29180,0.396438928670665,"McPherson, KS",0,1,0.225103329244729,8,2.74160383824537,3.59638484730609,13155,0.450822481151474,6.08133789433675
32740,88765,0.586519268482324,"Meadville, PA",0,1,0.0282616343157014,16,1.80251225145046,6.46453748967713,13388,0.150825212640117,11.9510008963251
32780,203206,0.403782758574121,"Medford, OR",1,1,0.156455604981236,11,0.541322598742163,3.59294091664315,74907,0.368625926399811,1.46848759127985
32820,1324829,0.235172735734961,"Memphis, TN-MS-AR",1,0.510906941956464,0.245511981528182,52,0.392503485355469,4.39691156506076,646889,0.488281129111757,0.803847337023817
32860,43857,0.525325786481241,"Menomonie, WI",0,1,0.139484289766623,8,1.82411017625465,3.86524631291318,16264,0.37084159883257,4.91883915395967
32900,255793,0.414583261461433,"Merced, CA",1,1,0.13063217711183,6,0.234564667524131,3.75804372167475,78958,0.308679283639505,0.759897667114162
32940,107449,0.348002994466346,"Meridian, MS",0,0.591680009808358,0.147623469843434,9,0.83760667851725,2.69365360143859,41148,0.382953773418087,2.18722659667542
32980,28743,0.532834661231134,"Merrill, WI",0,1,0.126942146533159,2,0.695821591343979,2.99123641985439,9661,0.336116619698709,2.0701790704896
33020,25529,0.378397083287309,"Mexico, MO",0,1,0.253414368362488,9,3.52540248345019,3.12290608782856,11543,0.45215245407184,7.7969332062722
33060,31848,0.450759797798955,"Miami, OK",0,1,0.190839640491846,10,3.13991459432303,3.39852295751469,13570,0.426086410449636,7.36919675755343
33100,5564635,0.129560945924019,"Miami-Fort Lauderdale-West Palm Beach, FL",1,0.356228589540488,0.0146974606948069,104,0.186894558223495,7.78733700395066,1202980,0.216183091972789,0.864519775889873
33140,111467,0.440609439069488,"Michigan City-La Porte, IN",1,1,0.122398929592828,11,0.986839154189132,3.94695703013438,53532,0.48024976001866,2.05484569976836
33180,28691,0.561643669398814,"Middlesborough, KY",0,1,0.133375749503767,2,0.697082708863407,2.00685985174542,10334,0.360182635669722,1.93535900909619
33220,83629,0.951874665960241,"Midland, MI",1,1,0.000326421523773927,2,0.239151490511665,2.58978645504177,41863,0.500579942364491,0.477748847430906
33260,141671,0.477375187467986,"Midland, TX",1,0.934546414777458,0.615817224484962,2,0.141172152381221,1.45585637594379,111147,0.78454306103578,0.179941878773156
33300,55149,0.452391942678385,"Milledgeville, GA",0,0.71651729426333,0.103827171106952,2,0.362653901249343,2.21956593945096,17715,0.321220693031605,1.12898673440587
33340,1555908,0.167581721666807,"Milwaukee-Waukesha-West Allis, WI",1,0.444089898235972,0.156349165551276,56,0.359918452761988,6.88405529260493,725962,0.466584142507141,0.771390238056537
33420,28111,0.488929450220022,"Mineral Wells, TX",0,1,0.357982763313288,5,1.77866315677137,2.06020628506775,16788,0.597203941517555,2.97831784608053
